source;diver_id;activity;month;year;country;site;longitude;latitude;mpa;dive_site;reef_type;visibility_m
jimenez_gutierrez_et_al_2009;206;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;207;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;208;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;209;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;210;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;211;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;212;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;213;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;214;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;215;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;216;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
jimenez_gutierrez_et_al_2009;217;scuba;august;2006;spain;benidorm;38.535.367; -0.126224;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;218;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;219;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;220;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;221;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;222;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;223;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;224;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;225;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;226;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;227;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;228;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;229;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;230;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;231;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;232;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;233;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;234;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;235;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;236;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;237;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;238;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;239;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;240;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;241;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;242;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;243;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;244;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;245;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;246;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;247;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;248;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;249;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;250;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;251;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;252;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;253;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;254;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;255;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;256;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;257;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;258;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;259;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;260;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;261;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;262;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;263;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;264;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;265;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;266;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;267;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;268;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;269;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;270;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;271;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;272;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;273;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;274;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;275;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;276;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;277;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;278;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;279;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;280;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;281;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;282;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;283;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;284;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;285;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;286;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;287;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;288;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;289;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;290;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;291;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;292;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;293;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;294;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;295;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;296;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;297;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;298;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;299;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;300;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;301;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;302;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;303;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;304;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;305;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;306;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;307;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;308;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;309;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;310;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;311;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;312;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;mascarat;rocky_reef;NA
luna_et_al_2009;313;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;mascarat;rocky_reef;NA
luna_et_al_2009;314;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;mascarat;rocky_reef;NA
luna_et_al_2009;315;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;mascarat;rocky_reef;NA
luna_et_al_2009;316;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;317;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;318;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;mascarat;rocky_reef;NA
luna_et_al_2009;319;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;mascarat;rocky_reef;NA
luna_et_al_2009;320;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;321;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;322;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;323;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;324;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;325;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;326;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;327;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;328;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;329;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;330;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;331;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;332;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;333;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;334;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;335;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;336;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;337;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;338;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;339;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;340;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_benidorm;rocky_reef;NA
luna_et_al_2009;341;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;342;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;343;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;344;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;345;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;346;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;347;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;348;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;349;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;350;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;351;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;352;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;353;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;354;scuba;september;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;355;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;356;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;357;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;cueva_del_elefante;rocky_reef;NA
luna_et_al_2009;358;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;359;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;360;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;361;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;362;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;363;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;364;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;365;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;366;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;367;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;368;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;369;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;370;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;371;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;372;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;373;scuba;august;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;374;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;375;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;376;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;377;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;378;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;379;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;380;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;la_llosa;rocky_reef;NA
luna_et_al_2009;381;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
luna_et_al_2009;382;scuba;july;2006;spain;sierra_helada_marine_park;38.563.981;-0.051730;yes;isla_mitjana;rocky_reef;NA
